collab_id,project_upid,project_name,country,country_code,registry,methodology,role,org_name_raw,company_name_resolved,company_country,org_type,website,linkedin,contact_name,contact_role,contact_email,confidence,source_url,notes
C0460,UP-MY062854-9,Ayer Hitam landfill gas recovery project,Malaysia,MY,CDM,ACM0001 11.0,developer,Worldwide Landfills Sdn. Bhd,Worldwide-Ecoventure Sdn Bhd,Malaysia,private company,https://nexecoventures.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0461,UP-MY062854-9,Ayer Hitam landfill gas recovery project,Malaysia,MY,CDM,ACM0001 11.0,verifier (VVB),RINA Services S.p.A. (RINA),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0462,UP-KH000053-1,Angkor Bio Cogen Rice Husk Power Project,Cambodia,KH,CDM,AMS-I.A. 7.0; AMS-I.D. 18.0; AMS-III.E. 7.0,developer,"Angkor Bio Cogen Co., Ltd (ABC)","Angkor Bio Cogen Co., Ltd (ABC)",Cambodia,private company,https://cdm.unfccc.int/Projects/DB/DNV-CUK1144657688.42/view,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 363.0),Matched via IGES CDM DB (Ref: 363.0).
C0463,UP-KH000053-1,Angkor Bio Cogen Rice Husk Power Project,Cambodia,KH,CDM,AMS-I.A. 7.0; AMS-I.D. 18.0; AMS-III.E. 7.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 363.0),Matched via IGES CDM DB (Ref: 363.0). Validated DOE.
C0464,UP-MY062870-9,"Methane Capture and Utilization Project at Asia Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AMS-III.H. 16.0,developer,Asia Ecogreen Sdn. Bhd.,Asia Ecogreen Sdn. Bhd.,Malaysia,private company,https://businessreport.ctoscredit.com.my/oneoffreport_api/single-report/malaysia-company/0956888X/ASIA-ECOGREEN-SDN-BHD,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 7245.0),Matched via IGES CDM DB (Ref: 7245.0).
C0465,UP-MY062870-9,"Methane Capture and Utilization Project at Asia Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AMS-III.H. 16.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 7245.0),Matched via IGES CDM DB (Ref: 7245.0). Validated DOE.
C0466,UP-LA000077-8,Nam Pha Gnai Hydropower Project,Laos,LA,CDM,ACM0002 16.0,developer,"Nam Pha Gnai Hydropower Co., Ltd.","Nam Pha Gnai Hydropower Co., Ltd.",Lao PDR,private company,https://www.encardio.com/projects/nam-pha-gnai-hydropower-project,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 10241.0),Matched via IGES CDM DB (Ref: 10241.0).
C0467,UP-LA000077-8,Nam Pha Gnai Hydropower Project,Laos,LA,CDM,ACM0002 16.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 10241.0),Matched via IGES CDM DB (Ref: 10241.0). Validated DOE.
C0468,UP-VN001160-8,The Solar United Network South East Asia Pacific (SUNSEAP) Program,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,Climate Resources Exchange International Pte Ltd,,,,,,,,,,,
C0469,UP-VN001160-8,The Solar United Network South East Asia Pacific (SUNSEAP) Program,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Carbon Check (India) Private Ltd. (Carbon Check),,,,,,,,,,,
C0470,UP-VN001134-1,Nam Chim Hydro Power Project,Vietnam,VN,CDM,ACM0002,developer,Song Lam Construction and Investment Company Ltd.,Song Lam Construction and Investment Company Ltd.,Viet Nam,private company,https://www.devex.com/organizations/song-lam-investment-and-construction-co-ltd-slicc-96620,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0471,UP-VN001134-1,Nam Chim Hydro Power Project,Vietnam,VN,CDM,ACM0002,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TUEV-SUED,,certification body,https://www.tuvsud.com/en-us,https://www.linkedin.com/company/tuev-sued-auto-service,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0472,UP-KH000054-0,W2E Siang Phong Biogas Project Cambodia,Cambodia,KH,CDM,AMS-I.C. 17.0; AMS-I.F. 1.0; AMS-III.H. 14.0,developer,W2E Siang Phong Ltd.,W2E Siang Phong Ltd.,Cambodia,private company,https://cdm.unfccc.int/Projects/Validation/DB/DEZTCRN4F4RGFJR5TIGR6G1309DZ7P/view.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4267.0),Matched via IGES CDM DB (Ref: 4267.0).
C0473,UP-KH000054-0,W2E Siang Phong Biogas Project Cambodia,Cambodia,KH,CDM,AMS-I.C. 17.0; AMS-I.F. 1.0; AMS-III.H. 14.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4267.0),Matched via IGES CDM DB (Ref: 4267.0). Validated DOE.
C0474,UP-MY062829-1,"MY08-WWP-30, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 13.0,developer,AES AgriVerde Services (Malaysia) Sdn Bhd,AES AgriVerde Services (Malaysia) Sdn Bhd,Malaysia,private company,https://www.sec.gov/Archives/edgar/data/874761/000104746907009853/a2181167zex-21_1.htm,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4216.0),Matched via IGES CDM DB (Ref: 4216.0).
C0475,UP-MY062829-1,"MY08-WWP-30, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 13.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4216.0),Matched via IGES CDM DB (Ref: 4216.0). Validated DOE.
C0476,UP-VN001140-3,RE-Electrify,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,ST International Corp,,,,,,,,,,,
C0477,UP-VN001140-3,RE-Electrify,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Korean Standards Association (KSA),,,,,,,,,,,
C0478,UP-TH966746-7,Grid-Connected Biomass Power Plant at Muang Udonthani District,Thailand,TH,CDM,AMS-I.D.,developer,"Buasommai Biomass Co., Ltd.","Buasommai Biomass Co., Ltd.",Thailand,private company,https://in.kompass.com/c/buasommai-biomass-co-ltd/th0085947/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0479,UP-TH966746-7,Grid-Connected Biomass Power Plant at Muang Udonthani District,Thailand,TH,CDM,AMS-I.D.,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0480,UP-PH960450-4,Anaerobic Digestion Swine Wastewater Treatment With On-Site Power Project (ADSW RP1002),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,developer,Filbrid Livestock Agricultural Corporation,Filbrid Livestock Agricultural Corporation,Philippines,private company,https://ph269596-filbrid-livestock-agricultural-corporation.contact.page/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 1971.0),Matched via IGES CDM DB (Ref: 1971.0).
C0481,UP-PH960450-4,Anaerobic Digestion Swine Wastewater Treatment With On-Site Power Project (ADSW RP1002),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,verifier (VVB),SGS United Kingdom Limited (SGS),SGS,,certification body,https://www.sgs.com/en-us,https://www.linkedin.com/company/sgs/,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 1971.0),Matched via IGES CDM DB (Ref: 1971.0). Validated DOE.
C0482,UP-VN001397-3,Dong Ngai Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,developer,Vinaincon Energy Investment Corporation,Vinaincon Energy Investment Corporation,Viet Nam,private company,https://vinaincon-ec.com/en/gioi-thieu/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 8200.0),Matched via IGES CDM DB (Ref: 8200.0).
C0483,UP-VN001397-3,Dong Ngai Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 8200.0),Matched via IGES CDM DB (Ref: 8200.0). Validated DOE.
C0484,UP-ID000385-9,Installation of gas engine cogeneration system to supply electricity and heat to the vehicle manufacturing factory of PT. Toyota Motor Manufacturing Indonesia,Indonesia,ID,JCM,ID_AM016 Ver1.0,developer,PT. Toyota Motor Manufacturing Indonesia,PT. Toyota Motor Manufacturing Indonesia,Indonesia,private company,https://www.toyota.co.id/,https://id.linkedin.com/company/toyota-motor-manufacturing-indonesia,,,,0.9,https://www.jcm.go.jp/projects/ID019,Matched via IGES JCM DB (Ref: ID019).
C0485,UP-ID000385-9,Installation of gas engine cogeneration system to supply electricity and heat to the vehicle manufacturing factory of PT. Toyota Motor Manufacturing Indonesia,Indonesia,ID,JCM,ID_AM016 Ver1.0,verifier (VVB),Japan Quality Assurance Organization,TPE-ID-003 Japan Quality Assurance Organization,,certification body,https://www.jqa.jp/english/,,,,,0.95,https://www.jcm.go.jp/projects/ID019,Matched via IGES JCM DB (Ref: ID019). Designated TPE.
C0486,UP-VN001075-2,Hanbaram Wind Power Plant,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,developer,Hanbaram Wind Power Joint Stock Company,,,,,,,,,,,
C0487,UP-VN001075-2,Hanbaram Wind Power Plant,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,verifier (VVB),Carbon Check,,,,,,,,,,,
C0488,UP-TH966765-3,"N.P. Biopower project at Charoensuk Starch Co. Ltd., Thailand",Thailand,TH,CDM,ACM0014,developer,"N.P. Biopower Co., Ltd.","N.P. Biopower Co., Ltd.",Thailand,private company,https://npbiogas.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0489,UP-TH966765-3,"N.P. Biopower project at Charoensuk Starch Co. Ltd., Thailand",Thailand,TH,CDM,ACM0014,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0490,UP-SG000020-5,Tertiary Catalytic Reduction of N2O at INVISTA (Singapore) Pte. Ltd.s Nitric Acid Plant in Singapore,Singapore,SG,CDM,ACM0019,developer,INVISTA (Singapore) Pte Ltd,INVISTA (Singapore) Pte Ltd,Singapore,private company,https://www.invista.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0491,UP-SG000020-5,Tertiary Catalytic Reduction of N2O at INVISTA (Singapore) Pte. Ltd.s Nitric Acid Plant in Singapore,Singapore,SG,CDM,ACM0019,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0492,UP-ID000237-9,"BAJ Gunung Agung Factory tapioca starch wastewater biogas extraction and utilization project, Lampung Province, Republic of Indonesia",Indonesia,ID,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,developer,PT. Budi Acid Jaya (Baj),PT. BUDI ACID JAYA (BAJ),Indonesia,private company,https://budistarchsweetener.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 2673.0),Matched via IGES CDM DB (Ref: 2673.0).
C0493,UP-ID000237-9,"BAJ Gunung Agung Factory tapioca starch wastewater biogas extraction and utilization project, Lampung Province, Republic of Indonesia",Indonesia,ID,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,verifier (VVB),Det Norske Veritas- CUK,DNV-CUK,,certification body,https://www.dnv.us/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 2673.0),Matched via IGES CDM DB (Ref: 2673.0). Validated DOE.
C0494,UP-TH966751-9,Kalasin Wastewater Treatment to Energy,Thailand,TH,CDM,AMS-I.C.; AMS-I.D.; AMS-III.H.,developer,"Kalasin Waste to Energy Co., Ltd","Kalasin Waste to Energy Co., Ltd",Thailand,private company,https://cdm.unfccc.int/Projects/DB/TUEV-SUED1218551520.16/view,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0495,UP-TH966751-9,Kalasin Wastewater Treatment to Energy,Thailand,TH,CDM,AMS-I.C.; AMS-I.D.; AMS-III.H.,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0496,UP-VN001268-9,DAKFOCAM Wastewater project,Vietnam,VN,CDM,AMS-I.C. 19.0; AMS-III.H. 16.0,developer,Daklak Agricultural Materials and Food Joint Stock Company (DAKFOCAM),Daklak Agricultural Materials and Food Joint Stock Company,Viet Nam,private company,http://asemconnectvietnam.gov.vn/Business.aspx?ZID1=25&ID1=2&Biz_id=9609,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0497,UP-VN001268-9,DAKFOCAM Wastewater project,Vietnam,VN,CDM,AMS-I.C. 19.0; AMS-III.H. 16.0,verifier (VVB),Swiss Association for Quality and Management Systems,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0498,UP-TH966725-2,"Bundle in Biogas from Root Cake at Starch Factories of Kalasin, Sima 2, and Roi Et",Thailand,TH,CDM,AMS-I.D.,developer,Carbon Energy Co. Ltd.,Carbon Energy Co. Ltd.,Thailand,private company,https://www.carbonenergycorp.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0499,UP-TH966725-2,"Bundle in Biogas from Root Cake at Starch Factories of Kalasin, Sima 2, and Roi Et",Thailand,TH,CDM,AMS-I.D.,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0500,UP-VN001070-7,150 MW Solar Power Project by Hong Phong 1 Energy Joint Stock Company,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,developer,Hong Phong 1 Energy Joint Stock Company,,,,,,,,,,,
C0501,UP-VN001070-7,150 MW Solar Power Project by Hong Phong 1 Energy Joint Stock Company,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,verifier (VVB),Carbon Check,,,,,,,,,,,
C0502,UP-VN001265-2,Song Nhiem 3 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,developer,LICOGI 19 Joint Stock Company,LICOGI 19 Joint Stock Company,Viet Nam,private company,https://www.emis.com/php/company-profile/VN/Licogi_13_Joint_Stock_Company__Cong_Ty_Co_Phan_Licogi_13___Cong_Ty_Co_Phan_Licogi_13__Licogi_13_Joint_Stock_Company___en_2656923.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 5248.0),Matched via IGES CDM DB (Ref: 5248.0).
C0503,UP-VN001265-2,Song Nhiem 3 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,verifier (VVB),"China Environmental United Certification Center Co., Ltd. (CEC)",CEC,,certification body,https://exceptionalchildren.org/?srsltid=AU7gw4WaMNxoB4fHzX0l5duDvhkX8bXtnIooH_cpDMizgMeiWRk3UK3x,https://www.linkedin.com/company/cecfacilities,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 5248.0),Matched via IGES CDM DB (Ref: 5248.0). Validated DOE.
C0504,UP-ID000359-1,Natural gas based electricity generation project at Plaza Indonesia,Indonesia,ID,CDM,AMS-III.AG. 2.0,developer,PT Plaza Indonesia Realty Tbk,PT Plaza Indonesia Realty Tbk,Indonesia,private company,https://www.plazaindonesiarealty.com/,https://www.linkedin.com/company/plaza-indonesia/,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 9312.0),Matched via IGES CDM DB (Ref: 9312.0).
C0505,UP-ID000359-1,Natural gas based electricity generation project at Plaza Indonesia,Indonesia,ID,CDM,AMS-III.AG. 2.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 9312.0),Matched via IGES CDM DB (Ref: 9312.0). Validated DOE.
C0506,UP-ID000271-6,Harapan Biogas Project,Indonesia,ID,CDM,AMS-III.H. 14.0,developer,PT. Harapan Sawit Lestari,PT. Harapan Sawit Lestari,Indonesia,private company,https://www.cargill.co.id/id/pt-harapan-sawit-lestari-serta-perkebunan-dan-pabrik-anak-perusa,https://www.linkedin.com/company/pt-surya-lestari-usaha-mandiri,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4394.0),Matched via IGES CDM DB (Ref: 4394.0).
C0507,UP-ID000271-6,Harapan Biogas Project,Indonesia,ID,CDM,AMS-III.H. 14.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4394.0),Matched via IGES CDM DB (Ref: 4394.0). Validated DOE.
C0508,UP-TH966706-5,"A project of biogas production from waste water of tapioca starch plant to substitute the use of bunker oil at Kalasin Province, Thailand",Thailand,TH,CDM,AMS-I.C.; AMS-III.H.,developer,Universal Starch Public Company Ltd.,Universal Starch Public Company Ltd.,Thailand,private company,https://4792-th.all.biz/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0509,UP-TH966706-5,"A project of biogas production from waste water of tapioca starch plant to substitute the use of bunker oil at Kalasin Province, Thailand",Thailand,TH,CDM,AMS-I.C.; AMS-III.H.,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0510,UP-MY062768-4,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Kilang Kelapa Sawit Selumpur Sdn. Bhd.,Malaysia,MY,CDM,AMS-III.F. 5.0,developer,Brite-Tech Ventures Sdn. Bhd.,Brite-Tech Ventures Sdn. Bhd.,Malaysia,private company,https://www.brite-tech.com/profile.htm,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 2274.0),Matched via IGES CDM DB (Ref: 2274.0).
C0511,UP-MY062768-4,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Kilang Kelapa Sawit Selumpur Sdn. Bhd.,Malaysia,MY,CDM,AMS-III.F. 5.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 2274.0),Matched via IGES CDM DB (Ref: 2274.0). Validated DOE.
C0512,UP-VN001198-4,Suoi Sap 3 Hydro Power Project in Son La Province,Vietnam,VN,CDM,AMS-I.D. 13.0,developer,Bac Minh Development Investment Joint Stock Company,Bac Minh Development Investment Joint Stock Company,Viet Nam,private company,https://finance.vietstock.vn/sbm/ho-so-doanh-nghiep.htm?languageid=2,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 3530.0),Matched via IGES CDM DB (Ref: 3530.0).
C0513,UP-VN001198-4,Suoi Sap 3 Hydro Power Project in Son La Province,Vietnam,VN,CDM,AMS-I.D. 13.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 3530.0),Matched via IGES CDM DB (Ref: 3530.0). Validated DOE.
C0514,UP-VN001153-7,Dak Pring Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,developer,Central Power Corporation,Central Power Corporation,Viet Nam,private company,https://cpc.vn/en-us,https://www.linkedin.com/company/central-power-corporation,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 10097.0),Matched via IGES CDM DB (Ref: 10097.0).
C0515,UP-VN001153-7,Dak Pring Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,verifier (VVB),Korea Energy Management corporation (KEMCO),KEMCO,,certification body,https://www.kemco.jp/global/,https://www.linkedin.com/company/kemco-systems,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 10097.0),Matched via IGES CDM DB (Ref: 10097.0). Validated DOE.
C0516,UP-TH967610-8,Power Generation by Waste Heat Recovery in Cement Industry,Thailand,TH,JCM,TH_AM007 Ver1.0,developer,Siam City Power Company Limited,Siam City Power Company Limited,Thailand,private company,https://investor.siamcitycement.com/en/home,,,,,0.9,https://www.jcm.go.jp/projects/TH006,Matched via IGES JCM DB (Ref: TH006).
C0517,UP-TH967610-8,Power Generation by Waste Heat Recovery in Cement Industry,Thailand,TH,JCM,TH_AM007 Ver1.0,verifier (VVB),Lloyd's Register Quality Assurance Limited (LRQA),TPE-TH-001 Lloyd's Register Quality Assurance Limited (LRQA),,certification body,https://www.lrqa.com/en-us/,,,,,0.95,https://www.jcm.go.jp/projects/TH006,Matched via IGES JCM DB (Ref: TH006). Designated TPE.
C0518,UP-ID000138-9,Gianyar Waste Recovery Project,Indonesia,ID,CDM,AMS-III.F.,developer,Town of Temesi,"Town of Temesi,
Rotary Club of Bali Ubud,
Yayasan GUS (Gelombang Udara
Segra)",Indonesia,private company,https://www.rotarybali.org/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0519,UP-ID000138-9,Gianyar Waste Recovery Project,Indonesia,ID,CDM,AMS-III.F.,verifier (VVB),SGS United Kingdom Limited (SGS),SGS,,certification body,https://www.sgs.com/en-us,https://www.linkedin.com/company/sgs/,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0520,UP-ID000163-7,Pamona 2 Hydroelectric Power Plant Project,Indonesia,ID,CDM,ACM0002,developer,PT Poso Energy,PT Poso Energy,Indonesia,private company,https://www.instagram.com/csrposoenergy/?hl=en,https://lu.linkedin.com/company/pt-poso-energy,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0521,UP-ID000163-7,Pamona 2 Hydroelectric Power Plant Project,Indonesia,ID,CDM,ACM0002,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0522,UP-LA000057-2,Houay Lamphan Gnai Hydropower Project,Laos,LA,CDM,ACM0002,developer,"Electricite du Laos, Lao PDR","Electricite du Laos, Lao PDR",Lao PDR,private company,https://en.wikipedia.org/wiki/%C3%89lectricit%C3%A9_du_Laos,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0523,UP-LA000057-2,Houay Lamphan Gnai Hydropower Project,Laos,LA,CDM,ACM0002,verifier (VVB),Japan Consulting Institute,JCI,,certification body,https://www.johnsoncontrols.com/,https://www.linkedin.com/company/junior-chamber-international,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0524,UP-LA000095-6,Introduction of 14MW floating solar power system in Vientiane,Laos,LA,JCM,LA_AM002 Ver1.0,developer,"TPG Lao Co., Ltd.",TPG Lao Co.,Lao PDR,private company,https://www.facebook.com/100063558101602/posts/ptt-lao-co-ltdwere-hiringmany-available-positions-show-on-post-belowthe-interest/1887028415004659/,,,,,0.9,https://www.jcm.go.jp/projects/LA002,Matched via IGES JCM DB (Ref: LA002).
C0525,UP-LA000095-6,Introduction of 14MW floating solar power system in Vientiane,Laos,LA,JCM,LA_AM002 Ver1.0,verifier (VVB),Bureau Veritas Certification Holding SAS,TPE-LA-006 Bureau Veritas Certification Holding SAS,,certification body,https://certification.bureauveritas.com/,,,,,0.95,https://www.jcm.go.jp/projects/LA002,Matched via IGES JCM DB (Ref: LA002). Designated TPE.
C0526,UP-MY062864-7,"Magenko IYO Alam Sekitar Bercham Landfill Gas to Energy Project in Ipoh, Malaysia",Malaysia,MY,CDM,ACM0001 13.0.0,developer,Magenko Renewables (Ipoh) Sdn. Bhd.,Magenko Renewables (Ipoh) Sdn. Bhd.,Malaysia,private company,https://www.thestar.com.my/business/business-news/2026/08/27/kawan-renergy-secures-21-year-fit-approval-for-ipoh-biomass-plant,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 6812.0),Matched via IGES CDM DB (Ref: 6812.0).
